cd09634	cas1	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_1
cd09636	cas1	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_1
cd09718	cas1	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_1
cd09719	cas1	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_1
cd09720	cas1	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_1
cd09721	cas1	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_1
cd09722	cas1	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_1
COG1518	cas1	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_1
icity0124	cas1	CAS-III-B	acquisition_1
pfam01867	cas1	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_1
cd09638	cas2	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_2
cd09648	cas2	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_2
cd09725	cas2	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_2
cd09755	cas2	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_2
COG1343	cas2	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_2
COG3512	cas2	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_2
icity0022	cas2	CAS-III-AM	acquisition_2
mkCas0081	cas2	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_2
mkCas0128	cas2	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_2
mkCas0179	cas2	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_2
mkCas0206	cas2	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_2
pfam09707	cas2	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_2
pfam09827	cas2	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_2
cd09637	cas4	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_associated
cd09659	cas4	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_associated
cls000170	cas4	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_associated
COG1468	cas4	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_associated
COG4343	cas4	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_associated
pfam01930	cas4	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_associated
pfam06023	cas4	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_associated
icity0116	csn2	CAS-II-C	acquisition_associated
icity0117	csn2	CAS-II-A	acquisition_associated
cd09644	csn2	CAS-II-A	acquisition_associated
cd09758	csn2	CAS-II-A	acquisition_associated
cd12217	csn2	CAS-II-A	acquisition_associated
cd12218	csn2	CAS-II-A	acquisition_associated
cls000024	csn2	CAS-II-A	acquisition_associated
mkCas0211	csn2	CAS-II-A	acquisition_associated
mkCas0212	csn2	CAS-II-A	acquisition_associated
mkCas0213	csn2	CAS-II-A	acquisition_associated
mkCas0214	csn2	CAS-II-A	acquisition_associated
mkCas0215	csn2	CAS-II-A	acquisition_associated
mkCas0216	csn2	CAS-II-A	acquisition_associated
mkCas0217	csn2	CAS-II-A	acquisition_associated
pfam09711	csn2	CAS-II-A	acquisition_associated
icity0039	RT	CAS-I-E	acquisition_associated
icity0040	RT	CAS-III-AM,CAS-III-B	acquisition_associated
pfam00078	RT	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	acquisition_associated
mkCas0200	2OG	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	associated
pfam13640	2OG	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	associated
icity0064	AbiEii	CAS-III-C	associated
icity0065	AbiEii	CAS-III	associated
icity0066	AbiEii	CAS-III-A	associated
icity0067	ATPase_01	CAS-IV-A	associated
icity0111	corA	CAS-III-B,CAS-III-D	associated
icity0112	corA	CAS-III-B	associated
icity0113	corA	CAS-III-D	associated
icity0114	corA	CAS-III-B	associated
icity0115	corA	CAS-III-D	associated
cd09766	csx15	CAS-I,CAS-III	associated
icity0062	csx16	CAS-III-B	associated
cd09695	csx16	CAS-I,CAS-III	associated
cd09743	csx16	CAS-I,CAS-III	associated
pfam09652	csx16	CAS-I,CAS-III	associated
cls000006	csx18	CAS-I,CAS-III	associated
cls000023	csx20	CAS-I,CAS-III	associated
cls000118	csx20	CAS-I,CAS-III	associated
xls002255	csx20	CAS-I,CAS-III	associated
mkCas0076	csx21	CAS-III-A	associated
mkCas0125	csx21	CAS-III-A	associated
mkCas0116	csx21	CAS-III-A,CAS-III-D	associated
mkCas0160	csx23	CAS-III-D	associated
mkCas0220	csx27	CAS-VI-B	associated
mkCas0221	csx28	CAS-VI-B	associated
cd09681	csx3	CAS-I,CAS-III	associated
cd09740	csx3	CAS-I,CAS-III	associated
mkCas0115	csx3	CAS-I,CAS-III	associated
pfam09620	csx3	CAS-I,CAS-III	associated
icity0075	cysH	CAS-IV-A	associated
cd06127	DEDDh	CAS-I,CAS-II,CAS-III,CAS-IV,CAS-V,CAS-VI	associated
